"cliente_id","genero","idade","data_inicio_contrato","tempo_contrato_meses","tipo_plano","valor_mensal","forma_pagamento","frequencia_mensal","duracao_media_treino_min","tem_personal_trainer","participa_aulas_coletivas","usa_app_academia","atrasos_pagamento_12m","teve_desconto_promocao","nps_score","numero_reclamacoes","participou_eventos","reducao_frequencia_3m","dias_desde_ultimo_acesso","tentou_cancelar_antes","churn","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007301","M","43","4/21/2023","31.7","Premium","219.5","PIX","9","92","0","0","0","0","0","8","0","0","1","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007302","M","41","7/31/2022","40.4","Intermediário","146.5","Débito Automático","11","69","0","0","1","1","0","6","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007303","M","16","7/4/2023","29.3","Intermediário","155.62","PIX","20","75","1","0","0","0","1","3","0","1","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007304","F","39","6/14/2025","5.9","Básico","87.91","Débito Automático","5","91","0","1","1","0","1","6","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007305","M","36","8/2/2025","4.3","Premium","198.56","Boleto","13","85","1","0","1","4","0","0","0","1","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007306","F","39","6/21/2024","17.7","Intermediário","121.17","Cartão de Crédito","6","24","0","0","1","0","1","9","2","0","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007307","F","37","9/13/2024","14.9","VIP","296.17","PIX","7","84","1","0","0","3","0","8","0","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007308","M","37","11/13/2023","24.9","Básico","94.38","Boleto","10","65","0","1","0","2","0","7","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007309","F","64","7/1/2025","5.4","Premium","194.96","Boleto","16","53","0","1","1","0","0","7","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007310","M","31","7/13/2022","41","Premium","203.04","Cartão de Crédito","10","66","0","1","0","0","1","4","0","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007311","F","43","9/25/2025","2.5","Básico","84.29","Boleto","10","57","0","1","0","0","0","9","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007312","F","26","11/19/2021","48.7","Premium","218.54","Boleto","10","68","1","0","1","0","0","5","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007313","M","41","10/16/2023","25.9","VIP","255.95","Débito Automático","12","64","1","1","1","0","1","3","0","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007314","M","43","9/13/2023","26.9","VIP","320.44","Cartão de Crédito","9","82","0","1","1","0","0","9","2","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007315","M","36","7/3/2022","41.3","Premium","198.85","Débito Automático","14","26","1","1","1","3","0","8","0","1","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007316","F","52","4/8/2022","44.1","Básico","80.73","Boleto","12","69","0","1","0","0","0","4","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007317","M","21","1/9/2023","35.1","Premium","222.57","Débito Automático","4","64","0","1","1","0","0","0","1","0","0","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007318","F","26","5/4/2024","19.3","Premium","204.29","PIX","10","121","0","0","1","3","1","8","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007319","M","34","12/15/2021","47.9","Básico","91.89","Débito Automático","5","16","0","1","0","0","0","9","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007320","F","42","8/6/2022","40.2","Básico","94.54","Débito Automático","7","88","1","0","1","0","0","8","2","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007321","M","34","8/16/2025","3.8","Básico","93","PIX","8","75","1","1","0","1","0","9","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007322","F","47","8/10/2021","52","Básico","94.52","Débito Automático","9","84","1","0","1","0","1","8","2","1","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007323","F","24","5/7/2021","55.2","Premium","218.01","Cartão de Crédito","7","53","0","0","1","2","0","10","0","1","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007324","F","18","12/18/2024","11.8","Básico","91.68","Boleto","6","72","1","0","0","0","0","10","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007325","M","35","5/10/2022","43.1","Básico","87.21","Débito Automático","6","68","0","1","1","5","1","9","0","0","1","4","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007326","M","31","3/5/2023","33.2","Intermediário","129.63","Cartão de Crédito","10","153","0","0","1","1","0","8","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007327","M","38","6/26/2023","29.5","Intermediário","156.02","Cartão de Crédito","11","57","0","0","0","0","1","3","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007328","F","31","11/20/2025","0.7","Básico","99.3","PIX","14","45","1","0","0","0","1","8","0","0","0","3","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007329","M","27","10/24/2024","13.6","Básico","87.05","Débito Automático","5","115","0","0","1","0","0","8","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007330","F","31","3/6/2021","57.2","Básico","82.15","Débito Automático","7","73","0","0","0","0","0","9","2","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007331","M","32","4/6/2022","44.2","Premium","191.03","Cartão de Crédito","10","77","0","0","1","0","0","10","1","1","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007332","F","28","6/9/2021","54.1","Básico","93.31","Débito Automático","10","93","0","0","1","3","0","10","0","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007333","F","29","1/15/2023","34.9","Intermediário","126.82","Débito Automático","8","66","0","1","1","0","0","3","0","0","0","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007334","F","27","5/5/2024","19.2","Básico","95.5","Débito Automático","11","54","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007335","M","42","11/8/2024","13.1","Básico","98.36","Cartão de Crédito","13","68","1","1","1","0","1","8","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007336","M","34","10/4/2025","2.2","Intermediário","158.45","Boleto","9","43","0","1","0","0","0","9","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007337","M","59","7/20/2021","52.7","Básico","80.09","Débito Automático","12","28","1","1","1","1","1","7","0","0","0","22","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007338","M","33","8/2/2022","40.3","Básico","99.06","Débito Automático","9","43","1","0","0","1","0","2","0","0","1","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007339","F","25","1/31/2023","34.3","Básico","94.7","Cartão de Crédito","8","15","1","0","0","0","1","8","0","0","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007340","F","64","1/20/2023","34.7","Básico","81.58","Débito Automático","6","55","1","0","0","2","1","4","1","0","0","5","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007341","F","36","1/11/2022","47","Premium","200.66","Cartão de Crédito","9","52","1","0","0","3","1","7","2","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007342","M","43","8/24/2024","15.6","Básico","93.9","Débito Automático","16","80","0","0","1","0","0","6","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007343","F","39","7/1/2022","41.4","Premium","227.73","Débito Automático","12","68","1","0","0","0","0","7","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007344","F","39","12/29/2024","11.4","Premium","188.11","Débito Automático","15","61","1","1","1","1","1","4","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007345","F","38","3/2/2022","45.3","Premium","186.29","Débito Automático","12","94","0","0","1","6","0","8","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007346","M","18","9/29/2025","2.4","Básico","89.35","Boleto","18","54","0","1","1","0","1","6","3","1","0","3","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007347","M","36","12/6/2023","24.2","Premium","228.3","PIX","7","37","1","0","1","0","1","6","0","0","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007348","M","16","8/9/2024","16.1","Básico","99.33","Cartão de Crédito","6","15","0","1","0","0","1","4","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007349","F","29","4/10/2022","44.1","Básico","84.46","Cartão de Crédito","15","65","0","1","0","5","0","7","0","1","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007350","F","23","12/11/2025","0","Básico","86.29","Débito Automático","12","63","1","0","1","2","0","8","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007351","M","36","1/23/2025","10.6","VIP","340.7","Cartão de Crédito","12","96","0","0","0","0","1","3","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007352","M","36","6/17/2025","5.8","Básico","94.6","Cartão de Crédito","11","43","0","1","0","1","0","9","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007353","F","37","5/25/2024","18.6","VIP","347.13","Débito Automático","11","83","1","0","1","0","1","9","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007354","F","35","7/29/2021","52.4","Básico","97.76","Débito Automático","11","15","1","1","0","0","0","10","4","0","1","13","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007355","M","24","9/15/2023","26.9","VIP","271.41","Débito Automático","14","32","1","0","1","0","1","6","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007356","F","28","12/19/2023","23.8","VIP","325.87","Débito Automático","9","74","1","1","0","0","0","7","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007357","F","43","3/11/2022","45","VIP","254.76","Cartão de Crédito","8","82","0","0","0","1","0","4","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007358","F","44","9/24/2023","26.6","Intermediário","152.61","PIX","9","23","1","0","0","0","0","6","1","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007359","M","18","9/3/2023","27.3","Premium","209.98","Boleto","8","45","0","1","0","1","0","9","0","1","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007360","F","16","8/29/2022","39.4","VIP","345.51","Cartão de Crédito","8","66","0","1","0","0","0","8","1","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007361","F","23","10/27/2024","13.5","Básico","99.1","Débito Automático","11","62","0","0","0","0","1","7","0","0","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007362","M","44","1/16/2023","34.8","Intermediário","121.93","Débito Automático","16","78","0","0","0","3","0","9","2","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007363","F","46","11/10/2025","1","Premium","187.93","Cartão de Crédito","10","87","0","0","0","0","0","9","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007364","F","20","10/24/2021","49.6","Básico","89.58","Débito Automático","18","33","0","0","1","1","1","9","4","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007365","F","35","12/31/2021","47.3","Premium","223.87","Débito Automático","11","76","0","0","0","0","0","5","0","0","0","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007366","M","54","7/24/2025","4.6","Básico","96.19","Cartão de Crédito","6","47","0","0","0","1","0","5","2","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007367","F","36","6/10/2025","6","Intermediário","158.47","Débito Automático","9","73","1","0","1","0","0","10","0","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007368","F","49","11/12/2022","37","Básico","92.26","Débito Automático","8","53","0","1","0","0","0","7","1","1","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007369","M","43","5/8/2024","19.1","Básico","85.03","Débito Automático","11","91","0","0","0","2","0","7","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007370","F","21","11/15/2021","48.9","Básico","80.4","Débito Automático","9","79","0","1","1","0","1","9","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007371","F","29","4/17/2021","55.8","Premium","191.05","Cartão de Crédito","14","40","0","0","0","2","1","7","0","0","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007372","F","32","10/23/2022","37.6","Básico","93.41","Débito Automático","8","23","1","0","0","0","0","4","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007373","M","33","9/5/2022","39.2","Premium","226.21","Débito Automático","14","94","1","0","0","4","0","6","0","1","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007374","F","42","12/30/2023","23.4","Premium","195.95","Débito Automático","4","47","1","1","0","0","0","7","2","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007375","M","36","12/31/2023","23.4","Intermediário","154.93","Débito Automático","8","49","0","1","1","0","0","7","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007376","M","16","5/16/2021","54.9","Básico","87.8","PIX","8","83","0","0","0","0","0","10","0","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007377","F","16","5/24/2024","18.6","Básico","86.07","Débito Automático","8","39","0","1","1","0","0","5","1","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007378","M","16","9/4/2024","15.2","Intermediário","140.25","Débito Automático","9","69","0","0","0","0","0","8","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007379","F","34","7/19/2022","40.8","Básico","88.75","Cartão de Crédito","12","65","0","0","1","0","0","1","3","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007380","M","34","11/8/2024","13.1","Intermediário","156.45","Débito Automático","11","62","1","0","1","0","1","6","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007381","M","35","5/25/2023","30.6","VIP","296.73","Cartão de Crédito","5","94","0","0","0","0","0","3","1","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007382","M","20","9/6/2023","27.2","Básico","85.45","Débito Automático","9","76","0","0","1","3","0","7","0","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007383","F","40","9/21/2022","38.7","Intermediário","153.6","PIX","9","89","0","1","1","0","1","5","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007384","F","40","12/2/2025","0.3","VIP","349.77","PIX","6","58","0","1","0","1","1","7","0","1","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007385","F","16","6/25/2024","17.5","Premium","212.31","Cartão de Crédito","13","46","0","0","1","0","0","7","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007386","M","16","12/18/2024","11.8","Premium","192.42","Cartão de Crédito","9","90","0","0","1","0","0","7","1","0","1","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007387","M","31","8/31/2023","27.4","Premium","191.84","Débito Automático","9","50","0","1","0","2","0","9","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007388","F","53","2/9/2023","34","Básico","81.05","PIX","7","68","1","0","1","0","0","6","3","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007389","M","52","5/7/2025","7.2","Premium","183.76","Débito Automático","12","75","0","1","1","0","1","8","1","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007390","M","38","10/24/2022","37.6","VIP","341.4","Débito Automático","10","45","0","0","1","0","0","6","1","0","0","5","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007391","F","23","7/16/2025","4.9","Intermediário","123.76","Débito Automático","8","45","0","0","1","4","1","10","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007392","M","42","2/15/2023","33.8","Intermediário","139.27","Débito Automático","8","58","0","0","1","2","1","4","0","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007393","F","26","4/18/2024","19.8","Intermediário","147.82","Cartão de Crédito","10","83","0","0","1","0","0","8","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007394","F","22","1/15/2024","22.9","Básico","96.91","Débito Automático","11","73","0","0","0","4","0","2","0","0","0","6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007395","M","16","4/16/2025","7.9","Básico","83.33","Cartão de Crédito","8","31","1","0","1","2","0","4","0","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007396","M","33","6/11/2021","54","Intermediário","137.41","Débito Automático","10","113","0","0","0","0","0","7","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007397","M","24","1/25/2023","34.5","Intermediário","129.96","Boleto","12","74","0","0","1","0","1","7","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007398","F","33","7/2/2024","17.3","Intermediário","130.13","Cartão de Crédito","12","54","0","1","0","3","0","10","2","1","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007399","F","16","1/12/2021","58.9","Básico","85.98","Cartão de Crédito","8","61","1","0","0","0","1","0","0","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007400","M","34","12/6/2022","36.2","Premium","209.26","Cartão de Crédito","9","58","0","1","0","0","0","7","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007401","M","16","5/21/2021","54.7","Básico","80.23","Boleto","9","55","0","0","0","0","0","6","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007402","F","45","7/1/2021","53.4","Básico","88.08","Débito Automático","10","94","1","1","0","0","1","7","1","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007403","F","38","9/21/2022","38.7","Intermediário","127.37","Débito Automático","12","124","1","0","1","0","1","7","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007404","M","28","7/17/2024","16.8","Intermediário","158.58","Cartão de Crédito","13","52","0","0","1","0","1","7","0","0","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007405","M","38","1/20/2022","46.7","Básico","91.55","Boleto","8","53","0","0","0","0","1","10","0","1","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007406","M","20","6/19/2023","29.8","Intermediário","154.62","Débito Automático","9","62","0","0","0","0","0","10","1","1","0","13","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007407","F","32","10/31/2023","25.4","Premium","189.68","Débito Automático","18","30","0","1","1","0","0","7","1","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007408","F","41","10/15/2022","37.9","Intermediário","152.3","Débito Automático","10","78","0","1","1","1","1","6","2","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007409","M","16","3/27/2023","32.5","Intermediário","136.49","Débito Automático","10","69","1","0","1","1","0","8","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007410","F","26","8/18/2021","51.8","Básico","83.45","PIX","8","68","0","1","1","0","0","7","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007411","M","31","7/31/2024","16.4","Intermediário","150.35","Débito Automático","7","18","1","0","1","0","0","8","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007412","M","29","9/12/2021","51","Premium","218","Cartão de Crédito","10","15","1","0","1","0","0","6","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007413","M","49","1/16/2024","22.8","Intermediário","159.74","Boleto","8","55","0","1","0","1","1","7","1","0","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007414","F","18","8/6/2021","52.2","Premium","218.95","Débito Automático","8","81","0","0","0","0","0","3","2","0","0","5","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007415","F","24","5/17/2023","30.8","Intermediário","125.71","Débito Automático","8","20","0","0","0","4","1","8","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007416","F","16","2/15/2022","45.8","Premium","196.03","Débito Automático","11","87","0","1","1","1","1","9","1","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007417","M","50","5/13/2023","31","Premium","202.49","Cartão de Crédito","5","57","0","0","0","0","0","4","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007418","M","29","8/28/2022","39.5","Premium","186.23","Débito Automático","5","44","1","0","1","0","1","10","2","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007419","M","26","2/10/2021","58","VIP","328.7","Débito Automático","7","67","1","1","0","0","1","10","0","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007420","F","31","10/16/2025","1.8","Intermediário","140.97","Débito Automático","12","32","0","1","0","0","0","7","0","0","1","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007421","M","39","3/30/2023","32.4","VIP","344.34","Débito Automático","7","15","0","0","0","0","0","3","0","1","1","29","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007422","F","36","4/17/2025","7.8","Intermediário","143.47","Débito Automático","6","95","0","0","0","0","0","8","0","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007423","M","63","7/1/2024","17.3","Premium","206.04","Débito Automático","8","63","0","0","0","0","0","7","0","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007424","M","37","7/26/2025","4.5","Básico","81.33","Débito Automático","10","46","0","1","1","0","1","9","0","0","0","11","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007425","M","26","10/20/2023","25.7","Premium","187.37","Cartão de Crédito","11","50","1","0","1","1","0","9","1","1","0","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007426","M","25","5/24/2022","42.6","Premium","222.38","Débito Automático","15","45","0","0","0","0","0","7","0","1","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007427","M","27","7/10/2021","53.1","Básico","99.71","Cartão de Crédito","13","56","1","1","1","0","0","1","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007428","M","16","9/16/2024","14.8","Premium","200.66","Cartão de Crédito","12","62","0","1","0","3","1","7","1","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007429","F","32","2/24/2022","45.5","Premium","220.4","Boleto","10","82","0","0","1","0","1","8","1","1","1","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007430","F","41","1/5/2022","47.2","Básico","92.45","Débito Automático","10","47","1","0","1","3","1","8","0","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007431","M","24","8/28/2024","15.4","Intermediário","158.26","Débito Automático","11","38","1","1","1","0","0","8","2","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007432","M","22","6/17/2021","53.8","Intermediário","129.43","Boleto","7","51","0","1","1","2","0","8","1","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007433","M","50","3/5/2024","21.2","Intermediário","141.69","Boleto","9","126","0","1","0","0","0","7","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007434","M","16","8/20/2023","27.7","Básico","88.08","Débito Automático","12","68","0","0","1","0","0","8","1","0","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007435","M","16","12/19/2023","23.8","Básico","90.73","Débito Automático","11","74","0","0","1","0","0","5","1","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007436","F","18","1/19/2023","34.7","Básico","85.28","Boleto","10","58","0","0","1","1","1","6","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007437","M","16","12/10/2022","36","Básico","89.85","Débito Automático","11","108","1","1","0","2","1","8","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007438","M","36","11/22/2025","0.6","Básico","92.4","Boleto","12","86","0","0","0","0","0","4","1","0","0","6","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007439","M","27","1/6/2022","47.1","Premium","183.96","PIX","16","38","0","0","1","0","1","8","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007440","M","29","4/12/2021","56","Intermediário","149.62","Débito Automático","8","68","0","1","1","0","0","7","0","0","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007441","F","45","6/20/2024","17.7","Premium","215.23","Boleto","10","55","0","1","1","4","1","8","0","0","0","6","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007442","M","23","7/21/2024","16.7","Básico","97.51","Débito Automático","7","75","0","1","0","0","0","9","1","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007443","M","41","5/2/2024","19.3","Intermediário","136.93","Boleto","6","89","0","0","1","0","0","10","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007444","F","50","6/4/2025","6.2","Básico","81.13","Débito Automático","9","34","0","1","0","1","0","5","0","1","1","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007445","M","26","9/16/2023","26.8","Premium","202.97","Débito Automático","8","73","1","1","0","3","0","8","1","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
